Customer ID,Age,Generation,Gender,Item Purchased,Category, Purchase Amount (USD) ,Previous Purchases, Revenue Amount(USD) , Number Of Orders , Average Order Value(AOV) ,Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Preferred Payment Method,Frequency of Purchases
3508,46,Gen X,Female,Handbag,Accessories,65,33,2145,1,2145,Colorado,S,Purple,Spring,4.2,No,Store Pickup,No,No,Credit Card,Every 3 Months
3509,52,Gen X,Female,Pants,Clothing,54,49,2646,1,2646,Pennsylvania,M,Gray,Fall,4.7,No,Standard,No,No,Bank Transfer,Weekly
3510,50,,Female,T-shirt,Clothing,22,43,946,,,Ohio,L,Brown,Winter,4.3,No,Next Day Air,No,No,Venmo,Bi-Weekly
3511,49,Gen X,Female,Sneakers,Footwear,96,14,1344,1,1344,Pennsylvania,S,Orange,Fall,4.9,No,2-Day Shipping,No,No,Venmo,Monthly
3512,69,Baby Boomers,Female,Jewelry,Accessories,81,21,1701,1,1701,Mississippi,M,Blue,Summer,3.9,No,2-Day Shipping,No,No,Credit Card,Every 3 Months
3513,36,Millennials,Female,Shirt,Clothing,46,31,1426,1,1426,Kentucky,M,White,Fall,3.4,No,Free Shipping,No,No,Debit Card,Quarterly
3514,30,Millennials,Female,Blouse,Clothing,74,29,2146,1,2146,Alaska,XL,Charcoal,Spring,4.2,No,Store Pickup,No,No,Credit Card,Fortnightly
3515,25,Gen Z,Female,Sneakers,Footwear,50,32,1600,1,1600,Georgia,XL,Gray,Winter,4.7,No,Express,No,No,Cash,Monthly
3516,19,,Female,Dress,Clothing,80,16,1280,,,South Dakota,XL,Charcoal,Winter,4,No,Next Day Air,No,No,Debit Card,Bi-Weekly
3517,34,,Female,Boots,Footwear,56,38,2128,,,South Carolina,S,White,Summer,4,No,Free Shipping,No,No,PayPal,Bi-Weekly
3518,29,Millennials,Female,Skirt,Clothing,69,34,2346,1,2346,Tennessee,M,Orange,Winter,3.1,No,Next Day Air,No,No,Debit Card,Every 3 Months
3519,50,Gen X,Female,Shirt,Clothing,97,30,2910,1,2910,Colorado,M,Black,Spring,4.2,No,Standard,No,No,PayPal,Quarterly
3520,31,Millennials,Female,Shorts,Clothing,66,14,924,1,924,Wisconsin,M,White,Winter,3.7,No,Next Day Air,No,No,Bank Transfer,Fortnightly
3521,41,Millennials,Female,Hat,Accessories,70,33,2310,1,2310,Georgia,S,Brown,Spring,3.1,No,Express,No,No,Bank Transfer,Monthly
3522,52,Gen X,Female,Shoes,Footwear,50,35,1750,1,1750,Maryland,M,Pink,Winter,3.7,No,Store Pickup,No,No,Venmo,Weekly
3523,27,Millennials,Female,Pants,Clothing,85,13,1105,1,1105,New Jersey,M,Yellow,Spring,3.2,No,Store Pickup,No,No,Cash,Quarterly
3524,49,Gen X,Female,Backpack,Accessories,59,30,1770,1,1770,Nevada,M,Cyan,Summer,2.8,No,Standard,No,No,Cash,Fortnightly
3525,69,Baby Boomers,Female,Pants,Clothing,74,30,2220,1,2220,Michigan,L,Silver,Summer,2.9,No,Free Shipping,No,No,Credit Card,Monthly
3526,45,Gen X,Female,Sunglasses,Accessories,38,47,1786,1,1786,Wyoming,L,Olive,Winter,3.5,No,Standard,No,No,Bank Transfer,Annually
3527,20,Gen Z,Female,Sweater,Clothing,99,1,99,1,99,Massachusetts,M,Olive,Spring,3.8,No,Express,No,No,PayPal,Every 3 Months
3528,25,Gen Z,Female,Blouse,Clothing,97,1,97,1,97,Washington,S,Charcoal,Spring,4.7,No,Free Shipping,No,No,Cash,Weekly
3529,38,Millennials,Female,Scarf,Accessories,67,33,2211,1,2211,Maine,L,Gray,Summer,4.5,No,Free Shipping,No,No,PayPal,Annually
3530,55,Gen X,Female,T-shirt,Clothing,20,43,860,1,860,Montana,S,Maroon,Winter,3.9,No,Next Day Air,No,No,Bank Transfer,Weekly
3531,62,Baby Boomers,Female,Sunglasses,Accessories,45,37,1665,1,1665,Oklahoma,L,Black,Spring,3.4,No,Express,No,No,PayPal,Weekly
3532,54,Gen X,Female,Shoes,Footwear,52,23,1196,1,1196,North Dakota,XL,Violet,Winter,4.6,No,2-Day Shipping,No,No,Cash,Quarterly
3533,61,Baby Boomers,Female,Pants,Clothing,68,12,816,1,816,Connecticut,L,Indigo,Fall,4.6,No,Standard,No,No,Credit Card,Annually
3534,50,Gen X,Female,Sneakers,Footwear,98,30,2940,1,2940,Texas,L,Yellow,Fall,4.7,No,Standard,No,No,Venmo,Fortnightly
3535,65,Baby Boomers,Female,Shoes,Footwear,83,7,581,1,581,Delaware,M,Gray,Fall,3.2,No,Express,No,No,Cash,Weekly
3536,68,Baby Boomers,Female,Shorts,Clothing,51,20,1020,1,1020,Mississippi,M,Red,Summer,5,No,Express,No,No,Debit Card,Monthly
3537,55,Gen X,Female,Handbag,Accessories,21,10,210,1,210,Minnesota,L,Peach,Spring,4.5,No,Express,No,No,Venmo,Monthly
3538,57,Gen X,Female,Handbag,Accessories,92,40,3680,1,3680,Georgia,M,Gray,Spring,3.5,No,Standard,No,No,Credit Card,Every 3 Months
3539,56,Gen X,Female,Shoes,Footwear,63,21,1323,1,1323,Iowa,S,White,Spring,4.5,No,Store Pickup,No,No,Venmo,Monthly
3540,29,,Female,Jewelry,Accessories,56,17,952,,,New York,S,Green,Spring,3.2,No,Express,No,No,Credit Card,Bi-Weekly
3541,24,Gen Z,Female,Shorts,Clothing,95,5,475,1,475,Nevada,M,Magenta,Spring,4.6,No,Free Shipping,No,No,Bank Transfer,Weekly
3542,59,Baby Boomers,Female,Blouse,Clothing,66,22,1452,1,1452,Virginia,M,Olive,Winter,4,No,Next Day Air,No,No,PayPal,Annually
3543,62,Baby Boomers,Female,Coat,Outerwear,28,5,140,1,140,Idaho,S,Olive,Spring,4.2,No,Express,No,No,Venmo,Weekly
3544,58,Baby Boomers,Female,Hat,Accessories,83,18,1494,1,1494,Colorado,M,Blue,Winter,4.1,No,Standard,No,No,PayPal,Every 3 Months
3545,64,Baby Boomers,Female,Socks,Clothing,55,42,2310,1,2310,Wisconsin,XL,Charcoal,Fall,3.6,No,2-Day Shipping,No,No,Cash,Every 3 Months
3546,48,Gen X,Female,Sandals,Footwear,28,22,616,1,616,Connecticut,M,Yellow,Spring,3.7,No,2-Day Shipping,No,No,Debit Card,Annually
3547,60,,Female,Scarf,Accessories,79,37,2923,,,Kansas,M,Violet,Summer,3.6,No,Free Shipping,No,No,Bank Transfer,Bi-Weekly
3548,52,Gen X,Female,Scarf,Accessories,31,23,713,1,713,Pennsylvania,L,Magenta,Summer,3.8,No,Standard,No,No,Credit Card,Annually
3549,63,Baby Boomers,Female,Blouse,Clothing,37,47,1739,1,1739,Utah,M,Red,Fall,3,No,Standard,No,No,Debit Card,Fortnightly
3550,44,Gen X,Female,T-shirt,Clothing,34,11,374,1,374,Oregon,M,Cyan,Summer,3.4,No,2-Day Shipping,No,No,Bank Transfer,Fortnightly
3551,63,Baby Boomers,Female,Shoes,Footwear,74,32,2368,1,2368,West Virginia,S,Orange,Winter,4.8,No,Standard,No,No,Cash,Weekly
3552,66,Baby Boomers,Female,Gloves,Accessories,31,20,620,1,620,Montana,L,Black,Spring,2.6,No,Store Pickup,No,No,Venmo,Weekly
3553,22,Gen Z,Female,Sunglasses,Accessories,66,3,198,1,198,Kentucky,M,Blue,Winter,2.9,No,Next Day Air,No,No,PayPal,Quarterly
3554,62,Baby Boomers,Female,Shoes,Footwear,99,32,3168,1,3168,Minnesota,M,Charcoal,Spring,4.9,No,Free Shipping,No,No,Bank Transfer,Weekly
3555,39,Millennials,Female,Dress,Clothing,55,5,275,1,275,Louisiana,M,Indigo,Spring,5,No,Free Shipping,No,No,Credit Card,Fortnightly
3556,25,Gen Z,Female,Blouse,Clothing,23,45,1035,1,1035,Delaware,L,Silver,Spring,4.6,No,Next Day Air,No,No,Cash,Quarterly
3557,70,,Female,Sweater,Clothing,88,43,3784,,,Arizona,M,Brown,Fall,4.2,No,Express,No,No,Cash,Bi-Weekly
3558,52,Gen X,Female,Jacket,Outerwear,26,1,26,1,26,Nevada,M,Peach,Summer,4.9,No,Next Day Air,No,No,PayPal,Every 3 Months
3559,68,Baby Boomers,Female,Backpack,Accessories,94,9,846,1,846,Alaska,L,Magenta,Summer,4.8,No,Standard,No,No,Venmo,Quarterly
3560,18,Gen Z,Female,Shorts,Clothing,25,13,325,1,325,Utah,M,Beige,Fall,3,No,Next Day Air,No,No,Venmo,Every 3 Months
3561,18,Gen Z,Female,Socks,Clothing,96,5,480,1,480,Kansas,XL,Violet,Fall,3.5,No,Express,No,No,Credit Card,Annually
3562,63,Baby Boomers,Female,Sneakers,Footwear,29,39,1131,1,1131,North Carolina,L,Black,Spring,3.4,No,Standard,No,No,Credit Card,Fortnightly
3563,47,Gen X,Female,Sneakers,Footwear,36,7,252,1,252,Maryland,M,Cyan,Winter,3.4,No,Free Shipping,No,No,Bank Transfer,Weekly
3564,43,Gen X,Female,Blouse,Clothing,90,8,720,1,720,Maine,M,Green,Summer,4.9,No,Standard,No,No,Credit Card,Every 3 Months
3565,60,Baby Boomers,Female,Gloves,Accessories,38,40,1520,1,1520,Illinois,S,Brown,Summer,4.4,No,Free Shipping,No,No,Venmo,Annually
3566,49,Gen X,Female,Handbag,Accessories,52,35,1820,1,1820,Pennsylvania,S,Gray,Spring,4.2,No,Store Pickup,No,No,PayPal,Monthly
3567,28,Millennials,Female,Jeans,Clothing,88,14,1232,1,1232,Alaska,S,Orange,Spring,3.1,No,Next Day Air,No,No,Venmo,Monthly
3568,32,Millennials,Female,Scarf,Accessories,56,26,1456,1,1456,New Mexico,S,Silver,Summer,4,No,Next Day Air,No,No,Credit Card,Monthly
3569,29,Millennials,Female,Sandals,Footwear,71,14,994,1,994,Arkansas,M,Purple,Spring,4.8,No,Next Day Air,No,No,PayPal,Quarterly
3570,35,Millennials,Female,Sandals,Footwear,94,9,846,1,846,Alaska,M,Olive,Fall,3.3,No,Express,No,No,Bank Transfer,Fortnightly
3571,23,Gen Z,Female,Dress,Clothing,97,32,3104,1,3104,Louisiana,XL,Teal,Winter,4.7,No,Standard,No,No,Debit Card,Annually
3572,70,Baby Boomers,Female,Skirt,Clothing,27,15,405,1,405,North Dakota,M,White,Summer,3.2,No,Standard,No,No,Bank Transfer,Every 3 Months
3573,23,Gen Z,Female,Shorts,Clothing,28,25,700,1,700,Rhode Island,M,Black,Spring,5,No,Standard,No,No,Credit Card,Monthly
3574,43,Gen X,Female,Jeans,Clothing,67,27,1809,1,1809,Connecticut,L,Maroon,Fall,4.9,No,Free Shipping,No,No,PayPal,Monthly
3575,29,Millennials,Female,Socks,Clothing,70,39,2730,1,2730,New York,M,Cyan,Fall,4.9,No,Express,No,No,Bank Transfer,Quarterly
3576,61,,Female,Coat,Outerwear,95,49,4655,,,Kentucky,M,Violet,Fall,3.7,No,Express,No,No,Venmo,Bi-Weekly
3577,29,,Female,Boots,Footwear,24,12,288,,,Maine,L,Yellow,Spring,3,No,Express,No,No,Venmo,Bi-Weekly
3578,66,Baby Boomers,Female,Belt,Accessories,35,13,455,1,455,Missouri,S,Yellow,Winter,2.6,No,Standard,No,No,Bank Transfer,Weekly
3579,46,Gen X,Female,Shoes,Footwear,22,22,484,1,484,Georgia,L,Olive,Winter,2.6,No,Standard,No,No,Bank Transfer,Quarterly
3580,34,Millennials,Female,Scarf,Accessories,66,19,1254,1,1254,Arizona,L,Olive,Fall,4.8,No,Standard,No,No,Credit Card,Every 3 Months
3581,51,,Female,Blouse,Clothing,83,3,249,,,New Hampshire,M,Magenta,Summer,3.2,No,2-Day Shipping,No,No,Cash,Bi-Weekly
3582,26,Gen Z,Female,Dress,Clothing,95,50,4750,1,4750,Georgia,M,Orange,Fall,4.9,No,Next Day Air,No,No,Credit Card,Weekly
3583,23,Gen Z,Female,Shorts,Clothing,41,15,615,1,615,California,S,Beige,Summer,3.4,No,2-Day Shipping,No,No,PayPal,Annually
3584,52,Gen X,Female,Blouse,Clothing,77,44,3388,1,3388,Arizona,L,Brown,Summer,2.7,No,Store Pickup,No,No,Credit Card,Every 3 Months
3585,39,Millennials,Female,Sneakers,Footwear,52,48,2496,1,2496,Florida,L,Indigo,Fall,4.8,No,Express,No,No,Debit Card,Monthly
3586,39,,Female,Gloves,Accessories,41,4,164,,,New York,XL,Gray,Winter,4.1,No,Standard,No,No,Venmo,Bi-Weekly
3587,33,,Female,Hoodie,Clothing,28,12,336,,,Idaho,M,Yellow,Winter,4.6,No,Store Pickup,No,No,PayPal,Bi-Weekly
3588,33,Millennials,Female,Sweater,Clothing,90,33,2970,1,2970,Virginia,S,Violet,Summer,4.4,No,Standard,No,No,Debit Card,Annually
3589,23,Gen Z,Female,Sunglasses,Accessories,55,40,2200,1,2200,Michigan,M,Magenta,Spring,3.5,No,2-Day Shipping,No,No,Cash,Annually
3590,31,Millennials,Female,Belt,Accessories,73,38,2774,1,2774,New Hampshire,M,Blue,Spring,4.8,No,Next Day Air,No,No,Cash,Every 3 Months
3591,27,Millennials,Female,Dress,Clothing,87,19,1653,1,1653,South Dakota,M,Gray,Fall,2.9,No,2-Day Shipping,No,No,Venmo,Every 3 Months
3592,48,Gen X,Female,Jacket,Outerwear,89,38,3382,1,3382,South Dakota,M,Gold,Winter,3.2,No,2-Day Shipping,No,No,Bank Transfer,Quarterly
3593,61,Baby Boomers,Female,Boots,Footwear,82,18,1476,1,1476,New Jersey,L,Lavender,Spring,4.4,No,2-Day Shipping,No,No,Venmo,Fortnightly
3594,63,Baby Boomers,Female,Sandals,Footwear,80,24,1920,1,1920,Wyoming,M,Black,Spring,4.6,No,Next Day Air,No,No,PayPal,Monthly
3595,19,Gen Z,Female,Scarf,Accessories,87,29,2523,1,2523,Alabama,L,Charcoal,Summer,2.6,No,2-Day Shipping,No,No,Venmo,Quarterly
3596,21,Gen Z,Female,Blouse,Clothing,41,14,574,1,574,South Dakota,M,Violet,Spring,3.1,No,Store Pickup,No,No,PayPal,Annually
3597,28,Millennials,Female,Hoodie,Clothing,83,44,3652,1,3652,South Carolina,M,Charcoal,Spring,4.3,No,Standard,No,No,Cash,Fortnightly
3598,29,Millennials,Female,Sunglasses,Accessories,71,18,1278,1,1278,New Mexico,M,Maroon,Summer,3.1,No,Standard,No,No,Bank Transfer,Quarterly
3599,23,,Female,Hoodie,Clothing,76,19,1444,,,Connecticut,XL,Purple,Spring,4.6,No,Store Pickup,No,No,Bank Transfer,Bi-Weekly
3600,37,Millennials,Female,Scarf,Accessories,34,4,136,1,136,Kansas,S,Peach,Spring,4.6,No,Express,No,No,Cash,Weekly
3601,67,,Female,Dress,Clothing,81,25,2025,,,South Carolina,XL,Olive,Spring,2.7,No,Free Shipping,No,No,Cash,Bi-Weekly
3602,34,Millennials,Female,T-shirt,Clothing,47,3,141,1,141,North Carolina,M,Indigo,Summer,3,No,Next Day Air,No,No,PayPal,Monthly
3603,58,Baby Boomers,Female,Skirt,Clothing,36,40,1440,1,1440,Wyoming,S,Magenta,Summer,3.3,No,Store Pickup,No,No,Debit Card,Quarterly
3604,45,Gen X,Female,Jeans,Clothing,51,5,255,1,255,Louisiana,M,Gold,Spring,2.7,No,Free Shipping,No,No,Cash,Weekly
3605,63,Baby Boomers,Female,Hoodie,Clothing,86,17,1462,1,1462,Louisiana,M,Orange,Fall,3.3,No,Standard,No,No,Debit Card,Annually
3606,68,Baby Boomers,Female,Jeans,Clothing,41,36,1476,1,1476,Alabama,M,Gold,Fall,4.3,No,Store Pickup,No,No,Bank Transfer,Every 3 Months
3607,41,Millennials,Female,Sandals,Footwear,90,41,3690,1,3690,Minnesota,XL,Purple,Fall,4.8,No,Express,No,No,Venmo,Annually
3608,50,,Female,Hat,Accessories,93,20,1860,,,New Mexico,L,Charcoal,Fall,3.3,No,Standard,No,No,Venmo,Bi-Weekly
3609,24,Gen Z,Female,Gloves,Accessories,56,2,112,1,112,Tennessee,M,Cyan,Fall,4.3,No,Next Day Air,No,No,Cash,Every 3 Months
3610,21,Gen Z,Female,Socks,Clothing,39,31,1209,1,1209,New Mexico,M,Cyan,Summer,3,No,2-Day Shipping,No,No,Debit Card,Monthly
3611,18,Gen Z,Female,Jacket,Outerwear,86,23,1978,1,1978,Texas,XL,Green,Fall,4.8,No,2-Day Shipping,No,No,Bank Transfer,Fortnightly
3612,63,Baby Boomers,Female,T-shirt,Clothing,82,30,2460,1,2460,Washington,M,Silver,Spring,2.9,No,Standard,No,No,Credit Card,Annually
3613,47,Gen X,Female,Sandals,Footwear,29,26,754,1,754,Michigan,M,Teal,Summer,3.6,No,Standard,No,No,Cash,Every 3 Months
3614,58,Baby Boomers,Female,Hat,Accessories,27,40,1080,1,1080,Minnesota,M,Magenta,Fall,3.5,No,Store Pickup,No,No,Venmo,Annually
3615,46,Gen X,Female,Gloves,Accessories,25,19,475,1,475,Delaware,L,Maroon,Spring,4.7,No,2-Day Shipping,No,No,Bank Transfer,Annually
3616,35,Millennials,Female,Dress,Clothing,31,4,124,1,124,California,M,Gold,Winter,4.4,No,Free Shipping,No,No,Credit Card,Monthly
3617,42,Gen X,Female,Hoodie,Clothing,23,33,759,1,759,Wisconsin,L,Purple,Winter,3.3,No,Store Pickup,No,No,Debit Card,Fortnightly
3618,48,Gen X,Female,Belt,Accessories,47,29,1363,1,1363,Kentucky,M,Lavender,Fall,4.3,No,Express,No,No,Debit Card,Monthly
3619,28,,Female,Gloves,Accessories,67,47,3149,,,Nevada,M,Maroon,Fall,4,No,2-Day Shipping,No,No,PayPal,Bi-Weekly
3620,44,Gen X,Female,Scarf,Accessories,75,50,3750,1,3750,North Carolina,S,Magenta,Winter,4.9,No,2-Day Shipping,No,No,Venmo,Weekly
3621,60,Baby Boomers,Female,Sandals,Footwear,82,28,2296,1,2296,Louisiana,M,Turquoise,Summer,2.9,No,Express,No,No,Credit Card,Fortnightly
3622,38,Millennials,Female,Sneakers,Footwear,32,5,160,1,160,New Jersey,XL,Silver,Summer,4,No,2-Day Shipping,No,No,Cash,Fortnightly
3623,46,Gen X,Female,Dress,Clothing,41,12,492,1,492,Wisconsin,M,Purple,Fall,4.3,No,Store Pickup,No,No,Credit Card,Annually
3624,39,Millennials,Female,Jewelry,Accessories,89,4,356,1,356,Arkansas,M,Violet,Winter,2.7,No,2-Day Shipping,No,No,PayPal,Weekly
3625,22,,Female,Hat,Accessories,82,22,1804,,,Texas,XL,Peach,Fall,5,No,Store Pickup,No,No,Bank Transfer,Bi-Weekly
3626,44,Gen X,Female,Scarf,Accessories,99,32,3168,1,3168,Illinois,L,Green,Winter,4.4,No,Express,No,No,PayPal,Weekly
3627,69,Baby Boomers,Female,Blouse,Clothing,98,32,3136,1,3136,Mississippi,L,Teal,Fall,3.5,No,Express,No,No,Venmo,Quarterly
3628,39,Millennials,Female,Belt,Accessories,54,48,2592,1,2592,Delaware,M,Silver,Winter,3.3,No,Next Day Air,No,No,Cash,Every 3 Months
3629,53,Gen X,Female,Blouse,Clothing,88,35,3080,1,3080,Georgia,L,Purple,Summer,3.8,No,Free Shipping,No,No,Credit Card,Monthly
3630,52,Gen X,Female,T-shirt,Clothing,43,44,1892,1,1892,Kansas,L,Lavender,Summer,4.5,No,Standard,No,No,Debit Card,Fortnightly
3631,65,Baby Boomers,Female,Hat,Accessories,73,29,2117,1,2117,Oklahoma,M,Lavender,Winter,4.8,No,Store Pickup,No,No,Cash,Weekly
3632,48,Gen X,Female,Hat,Accessories,50,26,1300,1,1300,New Jersey,M,Peach,Fall,2.9,No,Store Pickup,No,No,Credit Card,Monthly
3633,27,Millennials,Female,Sneakers,Footwear,73,3,219,1,219,Utah,L,Green,Spring,3.2,No,Express,No,No,Debit Card,Quarterly
3634,39,,Female,Gloves,Accessories,51,1,51,,,Montana,M,Orange,Spring,2.8,No,Free Shipping,No,No,Bank Transfer,Bi-Weekly
3635,59,Baby Boomers,Female,Socks,Clothing,22,17,374,1,374,Ohio,M,Pink,Winter,3.3,No,Standard,No,No,PayPal,Annually
3636,52,Gen X,Female,Sandals,Footwear,32,17,544,1,544,Colorado,L,Cyan,Fall,3.3,No,Free Shipping,No,No,Credit Card,Fortnightly
3637,50,Gen X,Female,Sandals,Footwear,38,36,1368,1,1368,California,L,Lavender,Summer,4.2,No,2-Day Shipping,No,No,Cash,Weekly
3638,32,Millennials,Female,Boots,Footwear,66,32,2112,1,2112,Utah,L,Yellow,Winter,3.6,No,Express,No,No,Credit Card,Fortnightly
3639,40,,Female,Backpack,Accessories,20,50,1000,,,Kansas,M,Olive,Spring,4.6,No,Express,No,No,PayPal,Bi-Weekly
3640,26,Gen Z,Female,Coat,Outerwear,44,39,1716,1,1716,Illinois,M,Brown,Summer,3.6,No,2-Day Shipping,No,No,Venmo,Annually
3641,47,Gen X,Female,Sunglasses,Accessories,31,17,527,1,527,Minnesota,L,Pink,Spring,4,No,Next Day Air,No,No,PayPal,Monthly
3642,51,Gen X,Female,Jacket,Outerwear,45,39,1755,1,1755,New York,M,Cyan,Fall,2.7,No,Free Shipping,No,No,Bank Transfer,Every 3 Months
3643,47,Gen X,Female,Dress,Clothing,71,5,355,1,355,Arizona,L,Maroon,Summer,4.4,No,Store Pickup,No,No,PayPal,Annually
3644,53,Gen X,Female,Scarf,Accessories,96,47,4512,1,4512,Tennessee,XL,Magenta,Fall,3.2,No,Standard,No,No,Debit Card,Annually
3645,35,Millennials,Female,Blouse,Clothing,32,18,576,1,576,Arkansas,M,Violet,Winter,2.6,No,Next Day Air,No,No,Venmo,Weekly
3646,38,Millennials,Female,Backpack,Accessories,90,31,2790,1,2790,Colorado,L,Silver,Summer,3.4,No,Free Shipping,No,No,Credit Card,Every 3 Months
3647,69,Baby Boomers,Female,Jewelry,Accessories,68,39,2652,1,2652,Nevada,M,Maroon,Spring,5,No,2-Day Shipping,No,No,Debit Card,Fortnightly
3648,47,Gen X,Female,Shorts,Clothing,45,12,540,1,540,Kansas,M,Gray,Winter,2.9,No,Store Pickup,No,No,Bank Transfer,Weekly
3649,31,,Female,Skirt,Clothing,67,45,3015,,,New York,M,White,Winter,5,No,Free Shipping,No,No,Cash,Bi-Weekly
3650,68,Baby Boomers,Female,Skirt,Clothing,57,33,1881,1,1881,Minnesota,M,Brown,Fall,4.4,No,Standard,No,No,Credit Card,Fortnightly
3651,51,Gen X,Female,Jeans,Clothing,60,3,180,1,180,Ohio,M,Silver,Summer,3.5,No,2-Day Shipping,No,No,PayPal,Annually
3652,20,Gen Z,Female,Handbag,Accessories,32,5,160,1,160,Arizona,M,Yellow,Spring,3.8,No,Express,No,No,Venmo,Every 3 Months
3653,27,Millennials,Female,Handbag,Accessories,29,23,667,1,667,Kentucky,S,Magenta,Fall,3.8,No,Store Pickup,No,No,Debit Card,Monthly
3654,67,Baby Boomers,Female,Coat,Outerwear,20,39,780,1,780,Minnesota,M,Blue,Spring,3.9,No,Next Day Air,No,No,Credit Card,Fortnightly
3655,21,Gen Z,Female,Jewelry,Accessories,98,10,980,1,980,Arkansas,M,Green,Winter,3.3,No,Next Day Air,No,No,Credit Card,Annually
3656,20,,Female,Sweater,Clothing,27,4,108,,,Wyoming,M,Yellow,Fall,2.9,No,Next Day Air,No,No,Credit Card,Bi-Weekly
3657,35,Millennials,Female,Jacket,Outerwear,67,18,1206,1,1206,North Dakota,XL,Cyan,Spring,3.7,No,2-Day Shipping,No,No,Credit Card,Monthly
3658,58,Baby Boomers,Female,Shoes,Footwear,82,1,82,1,82,Alabama,L,Gold,Winter,3.7,No,Express,No,No,Debit Card,Every 3 Months
3659,28,Millennials,Female,T-shirt,Clothing,72,18,1296,1,1296,Mississippi,M,Magenta,Fall,4.6,No,Standard,No,No,PayPal,Fortnightly
3660,27,Millennials,Female,Sandals,Footwear,77,46,3542,1,3542,Illinois,S,Gray,Fall,4.9,No,Store Pickup,No,No,Bank Transfer,Annually
3661,19,Gen Z,Female,Shoes,Footwear,74,13,962,1,962,Arkansas,L,Indigo,Winter,3.1,No,2-Day Shipping,No,No,Bank Transfer,Fortnightly
3662,63,Baby Boomers,Female,Sandals,Footwear,39,5,195,1,195,Kansas,S,White,Winter,3.5,No,Next Day Air,No,No,Credit Card,Fortnightly
3663,69,Baby Boomers,Female,Shorts,Clothing,80,11,880,1,880,Rhode Island,M,Indigo,Spring,4.9,No,Next Day Air,No,No,Debit Card,Weekly
3664,65,Baby Boomers,Female,Backpack,Accessories,59,49,2891,1,2891,Florida,M,Green,Summer,4.4,No,Express,No,No,Credit Card,Weekly
3665,63,Baby Boomers,Female,Jacket,Outerwear,68,1,68,1,68,Missouri,M,Turquoise,Fall,4.4,No,Store Pickup,No,No,Debit Card,Fortnightly
3666,28,Millennials,Female,Socks,Clothing,77,11,847,1,847,North Carolina,M,Peach,Fall,3.4,No,Next Day Air,No,No,Credit Card,Quarterly
3667,67,Baby Boomers,Female,Jewelry,Accessories,50,47,2350,1,2350,Alabama,M,Olive,Winter,3,No,2-Day Shipping,No,No,Cash,Every 3 Months
3668,51,Gen X,Female,Pants,Clothing,45,20,900,1,900,Washington,L,Cyan,Fall,2.6,No,Next Day Air,No,No,Venmo,Monthly
3669,59,Baby Boomers,Female,Blouse,Clothing,71,18,1278,1,1278,Michigan,XL,Magenta,Summer,3.2,No,Store Pickup,No,No,Venmo,Annually
3670,25,Gen Z,Female,Socks,Clothing,52,43,2236,1,2236,Washington,S,Silver,Fall,4.6,No,Store Pickup,No,No,PayPal,Quarterly
3671,31,Millennials,Female,Shoes,Footwear,50,4,200,1,200,Vermont,S,White,Winter,3.8,No,Free Shipping,No,No,PayPal,Every 3 Months
3672,62,Baby Boomers,Female,Handbag,Accessories,66,20,1320,1,1320,Illinois,L,Pink,Summer,4.8,No,2-Day Shipping,No,No,Venmo,Quarterly
3673,51,Gen X,Female,Sandals,Footwear,81,7,567,1,567,New York,S,Pink,Fall,4.5,No,Free Shipping,No,No,PayPal,Monthly
3674,32,Millennials,Female,Socks,Clothing,28,31,868,1,868,Rhode Island,M,Pink,Summer,4.2,No,2-Day Shipping,No,No,Bank Transfer,Fortnightly
3675,35,Millennials,Female,Handbag,Accessories,65,41,2665,1,2665,Washington,M,Blue,Winter,2.7,No,2-Day Shipping,No,No,Venmo,Fortnightly
3676,70,Baby Boomers,Female,Hat,Accessories,80,3,240,1,240,Virginia,M,White,Winter,4.5,No,Express,No,No,Bank Transfer,Monthly
3677,19,Gen Z,Female,Jewelry,Accessories,94,16,1504,1,1504,Wisconsin,S,Teal,Spring,4.9,No,Free Shipping,No,No,PayPal,Monthly
3678,32,Millennials,Female,Backpack,Accessories, $30 ,43,1290,1,1290,Michigan,M,Gray,Fall,2.8,No,Standard,No,No,Cash,Annually
3679,56,Gen X,Female,Shirt,Clothing,45,29,1305,1,1305,Texas,S,Beige,Fall,3.5,No,Standard,No,No,Bank Transfer,Fortnightly
3680,53,,Female,Coat,Outerwear,91,5,455,,,Idaho,M,Violet,Summer,2.5,No,Store Pickup,No,No,Cash,Bi-Weekly
3681,22,Gen Z,Female,Sunglasses,Accessories,36,30,1080,1,1080,Iowa,S,Blue,Winter,2.9,No,Standard,No,No,Debit Card,Quarterly
3682,26,Gen Z,Female,Gloves,Accessories,73,33,2409,1,2409,Connecticut,XL,Magenta,Fall,4.2,No,Next Day Air,No,No,Debit Card,Monthly
3683,42,,Female,Shirt,Clothing,60,46,2760,,,Wyoming,M,Maroon,Fall,4.6,No,Store Pickup,No,No,Venmo,Bi-Weekly
3684,30,Millennials,Female,Socks,Clothing,77,17,1309,1,1309,Mississippi,M,Purple,Winter,3,No,Free Shipping,No,No,Venmo,Fortnightly
3685,29,,Female,Skirt,Clothing,86,47,4042,,,Pennsylvania,L,Charcoal,Spring,4.4,No,Free Shipping,No,No,Credit Card,Bi-Weekly
